PLMJBC|Pipe lightning Supplier|DE Container 03|PLS032025DE|50|2025-08-18|0||0
PLMJBM|Pipe lightning Supplier|Container 01 2026|PLS122025.|50|2026-02-02|1|2026-01-25|1
PLPYBC|Pipe lightning Supplier|Container 01 2026|PLS122025.|100|2026-02-02|1|2026-01-25|1
PLPYBM|Pipe lightning Supplier|DE Container 03|PLS032025DE|50|2025-08-18|0||0
PLTABC|Pipe lightning Supplier|DE Container 02 2026|PLS052026-DE|25|2026-05-22|0|2026-06-20|1
PLTABM|Pipe lightning Supplier|DE Container 02 2026|PLS052026-DE|25|2026-05-22|0|2026-06-20|1
PLTTBC|Pipe lightning Supplier|Container 8|PLS072025|50|2025-07-29|1||0
PLTTBM|Pipe lightning Supplier|Container 01 2026|PLS122025.|90|2026-02-02|1|2026-01-25|1
PLTTBS|Pipe lightning Supplier|Container 01 2026|PLS122025.|40|2026-02-02|1|2026-01-25|1
PLTTDEBC|Pipe lightning Supplier|DE Container 03|PLS032025DE|50|2025-08-18|0||0
PLTTDERR|Pipe lightning Supplier|DE Container 03|PLS032025DE|50|2025-08-18|0||0
PLTTRR|Pipe lightning Supplier|Container 8|PLS072025|50|2025-07-29|1||0
PLTYBC|Pipe lightning Supplier|Container 08 2026|PLS072026|50|2026-07-23|0||1
PLWEBC|Pipe lightning Supplier|Container 01 2026|PLS122025.|90|2026-02-02|1|2026-01-25|1
PLWEBM|Pipe lightning Supplier|Container 01 2026|PLS122025.|105|2026-02-02|1|2026-01-25|1
PLWEFBC|Pipe lightning Supplier|Container 04 2026|PLS052026|60|2026-06-01|0|2026-07-15|1
PLWEFBM|Pipe lightning Supplier|Container 9|PLS082025|50|2025-08-22|1||0
PLWERR|Pipe lightning Supplier|Container 04 2026|PLS052026|60|2026-06-01|0|2026-07-15|1
PLWLBC|Pipe lightning Supplier|Container 08 2026|PLS072026|50|2026-07-23|0||1
PLWPBM|Pipe lightning Supplier|DE Container 03|PLS032025DE|50|2025-08-18|0||0
PLWPBS|Pipe lightning Supplier|DE Container 03|PLS032025DE|25|2025-08-18|0||0
PLWSBC|Pipe lightning Supplier|Container 01 2026|PLS122025.|25|2026-02-02|1|2026-01-25|1
PLWSBM|Pipe lightning Supplier|Container 01 2026|PLS122025.|25|2026-02-02|1|2026-01-25|1
PSDS2BMRBL|Assembling lady 1|Container 17|AL1222025|100|2025-12-19|1|2026-01-23|0
PSDS2BMRBM|Assembling lady 1|Container 8|AL1052025|100|2025-08-21|1||0
PSDS2BMRBR|Assembling lady 1|Container 10|AL1092025|50|2025-09-22|1||0
PSDS2BMRBU|Assembling lady 1|Container 17|AL1222025|100|2025-12-19|1|2026-01-23|0
PSDS2BMRBW|Assembling lady 1|Container 17|AL1222025|100|2025-12-19|1|2026-01-23|0
PSDS2BMRGD|Assembling lady 1|Container 13|AL1102025-02|150|2025-10-24|1|2025-12-03|0
PSDS2BMRGR|Assembling lady 1|mixed|AL1072025|80|2025-07-29|1||0
PSDS2BMRGY|Assembling lady 1|Container 8|AL1052025|50|2025-08-21|1||0
PSDS2BMRRE|Assembling lady 1|Container 8|AL1052025|100|2025-08-21|1||0
PSDS2BPB|Assembling lady 1|Container 10|AL1092025|300|2025-09-22|1||0
PSDS4BMRBM|Assembling lady 1|mixed|AL1072025|200|2025-07-29|1||0
PSDS4BPB|Assembling lady 1|Container 13|AL1102025-02|100|2025-10-24|1|2025-12-03|0
PSDS4RBM|Assembling lady 1|Container 13|AL1102025-02|150|2025-10-24|1|2025-12-03|0
PSDS4WHBWH|Assembling lady 1|Container 13|AL1102025-02|150|2025-10-24|1|2025-12-03|0
PSHUSOS4BRBM|Assembling Lady 2|US Container 02|AL2112025.|300|2025-12-01|1|2025-12-28|0
PSHYOS2BRBM|Assembling Lady 2|Container 01 2026|AL2032026|50|2026-03-10|0|2026-05-05|1
PSHYOS2WRWH|Assembling Lady 2|Container 17|AL2112025|100|2025-12-01|1|2026-03-12|0
PSHYOS4BRBM|Assembling Lady 2|Container 17|AL2112025|100|2025-12-01|1|2026-03-12|0
PSHYOS4WRWH|Assembling Lady 2|Container 7|AL2022025|150|2025-07-30|1|2025-07-13|0
PSOS2BMBBM|Assembling lady 1|mixed|AL1072025|40|2025-07-29|1||0
PSOS2BMTHE|AM packing|Container 11|AMP102025|100|2025-12-04|1|2025-12-03|0
PSOS4BMTHE|AM packing|Container 05 2026|AMP062026|200|2026-07-06|0|2026-07-31|1
PSOSUS4BMTHE|Assembling Lady 2|US Container 02|AL2112025.|300|2025-12-01|1|2025-12-28|0
RPM40WH|Assembling lady 1|Container 04 2026|AL1052026|2000|2026-06-01|0|2026-07-16|1
RPR44WH|Ceiling rose guy|DE Container 03|CRG032025DE|5000|2025-08-18|1||0
SCRN70BA|Ceiling rose guy|Container 01 2026|CRG032026|500|2026-03-10|0||1
SCRN70BC|Pipe lightning Supplier|DE Container 03|PLS032025DE|500|2025-08-18|0||0
SCRN70BM|Ceiling rose guy|DE Container 03|CRG032025DE|1500|2025-08-18|1||0
SCRN70CO|Ceiling rose guy|DE Container 03|CRG032025DE|500|2025-08-18|1||0
SCRN70FG|Ceiling rose guy|Container 13|CRG102025-02|500|2025-10-24|0|2026-01-10|0
SCRN70GB|Ceiling rose guy|DE Container 02 2026|CRG052026-DE|500|2026-05-22|0||1
SCRN70SN|Ceiling rose guy|Container 01 2026|CRG122025|1000|2025-12-19|0|2026-01-30|0
SCRN70YB|Ceiling rose guy|DE Container 03|CRG032025DE|500|2025-08-18|1||0
SLW2|Adapters|Container 14|ADP 10 2025|100|2025-10-15|1|2025-12-10|0
SPHEBM|Assembling lady 1|Container 04 2026|AL1052026|1000|2026-06-01|0|2026-07-16|1
SPPGUK3PWH|New Lamp Holder|Container 04 2026|NLH052026|600|2026-06-01|0||1
SPSDP2BM|Assembling lady 1|DE Container 03|AL1032025-02DE|500|2025-09-09|1||0
SPSDP2YB|Assembling lady 1|Container 17|AL1222025|1055|2025-12-19|1|2026-01-23|0
SPSPLBM|Assembling Lady 2|Container 7|AL2022025|500|2025-07-30|1|2025-07-13|0
SPUPBM|Assembling Lady 2|Container 7|AL2022025|2000|2025-07-30|1|2025-07-13|0
SPWRBM|Assembling Lady 2|Container 7|AL2022025|1000|2025-07-30|1|2025-07-13|0
SWPLGD|Celing Rose Lady|Container 01 2026|CRL032026|100|2026-03-10|0|2026-04-20|1
TPHTTF2PBRBM|AM packing|Container 13|AMP102025-02|150|2025-10-24|1|2025-12-03|0
TPHTTN2PBRBM|AM packing|Container 13|AMP102025-02|150|2025-10-24|1|2025-12-03|0
WCB1BM|Barrel Cage Supplier|Container 13|BRL102025-02|280|2025-10-24|1||0
WCB1RR|Barrel Cage Supplier|Container 10|BRL092025|40|2025-09-22|1||0
WCB1WH|Barrel Cage Supplier|Container 10|BRL092025|160|2025-09-22|1||0
WCB2BB|Barrel Cage Supplier|Container 13|BRL102025-02|80|2025-10-24|1||0
WCB2BC|Barrel Cage Supplier|Container 10|BRL092025|120|2025-09-22|1||0
WCB2BM|Barrel Cage Supplier|Container 7|BRL052025|100|2025-08-21|1||0
WCB2BS|Barrel Cage Supplier|Container 13|BRL102025-02|120|2025-10-24|1||0
WCB2WH|Barrel Cage Supplier|Container 10|BRL092025|300|2025-09-22|1||0
WCB3BM|Barrel Cage Supplier|Container 10|BRL092025|400|2025-09-22|1||0
WCB3WH|Barrel Cage Supplier|Container 10|BRL092025|80|2025-09-22|1||0
WCB4BM|Barrel Cage Supplier|Container 10|BRL092025|400|2025-09-22|1||0
WCB4BS|Barrel Cage Supplier|DE Container 03|BRL032025DE|40|2025-08-15|1||0
WCB4WH|Barrel Cage Supplier|DE Container 03|BRL032025DE|40|2025-08-15|1||0
WCB5BB|Barrel Cage Supplier|Container 10|BRL092025|40|2025-09-22|1||0
WCB5BC|Barrel Cage Supplier|Container 10|BRL092025|120|2025-09-22|1||0
WCB5BM|Barrel Cage Supplier|Container 10|BRL092025|120|2025-09-22|1||0
WCB6BB|Barrel Cage Supplier|DE Container 03|BRL032025DE|40|2025-08-15|1||0
WCB6BC|Barrel Cage Supplier|DE Container 03|BRL032025DE|80|2025-08-15|1||0
WCB6BM|Barrel Cage Supplier|DE Container 03|BRL032025DE|80|2025-08-15|1||0
WCB6BS|Barrel Cage Supplier|Container 10|BRL092025|120|2025-09-22|1||0
WCB6RR|Barrel Cage Supplier|DE Container 03|BRL032025DE|40|2025-08-15|1||0
WCB6WH|Barrel Cage Supplier|DE Container 03|BRL032025DE|40|2025-08-15|1||0
WCB7BB|Barrel Cage Supplier|DE Container 03|BRL032025DE|80|2025-08-15|1||0
WCB7BC|Barrel Cage Supplier|DE Container 03|BRL032025DE|200|2025-08-15|1||0
WCB7BM|Barrel Cage Supplier|DE Container 03|BRL032025DE|200|2025-08-15|1||0
WCB7BS|Barrel Cage Supplier|DE Container 03|BRL032025DE|80|2025-08-15|1||0
WCB7WH|Barrel Cage Supplier|Container 10|BRL092025|160|2025-09-22|1||0
WCBLBM|Different type of wire cage|DE Container 03|DWC032025DE|100|2025-08-15|1||0
WCBNBM|Different type of wire cage|Container 13|DWC102025|400|2025-10-15|1|2025-12-04|0
WCBSF120FG|Barrel Cage Supplier|Container 14|BRL122025|96|2025-12-30|1||0
WCBSF90FG|Barrel Cage Supplier|Container 14|BRL122025|96|2025-12-30|1||0
WCBTC100FG|Barrel Cage Supplier|Container 14|BRL122025|96|2025-12-30|1||0
WCBTC120FG|Barrel Cage Supplier|Container 14|BRL122025|96|2025-12-30|1||0
WCBTC140FG|Barrel Cage Supplier|Container 14|BRL122025|96|2025-12-30|1||0
WCCY1ROBM|Assembling Lady 2|DE Container 03|AL2032025DE|50|2025-08-15|1||0
WCCY1ROCH|Assembling Lady 2|Container 7|AL2022025|100|2025-07-30|1|2025-07-13|0
WCCY1ROGD|Assembling Lady 2|Container 7|AL2022025|100|2025-07-30|1|2025-07-13|0
WCCY1SQCH|Assembling Lady 2|Container 7|AL2022025|50|2025-07-30|1|2025-07-13|0
WCCY1SQGD|Assembling Lady 2|Container 10|AL2082025|100|2025-08-25|1||0
WCCYLC230BM|Different type of wire cage|mixed|DWC 06 2025|102|2025-07-16|1|2026-01-25|0
WCCYLC290BM|Different type of wire cage|mixed|DWC 06 2025|102|2025-07-16|1|2026-01-25|0
WCCYROBM|Assembling Lady 2|Container 7|AL2022025|100|2025-07-30|1|2025-07-13|0
WCCYROCH|Assembling Lady 2|Container 14|AL2102025|60|2025-10-15|1|2025-11-04|0
WCCYROGD|Assembling Lady 2|Container 10|AL2082025|100|2025-08-25|1||0
WCCYSP160BM|Different type of wire cage|mixed|DWC 06 2025|300|2025-07-16|1|2026-01-25|0
WCCYSP160GD|Different type of wire cage|mixed|DWC 06 2025|300|2025-07-16|1|2026-01-25|0
WCCYSP160WH|Different type of wire cage|mixed|DWC 06 2025|300|2025-07-16|1|2026-01-25|0
WCCYSP180BM|Different type of wire cage|mixed|DWC 06 2025|300|2025-07-16|1|2026-01-25|0
WCCYSP180GD|Different type of wire cage|mixed|DWC 06 2025|300|2025-07-16|1|2026-01-25|0
WCCYSP180WH|Different type of wire cage|mixed|DWC 06 2025|300|2025-07-16|1|2026-01-25|0
WCDCBM|Different type of wire cage|mixed|DWC 06 2025|832|2025-07-16|1|2026-01-25|0
WCDEBM|Different type of wire cage|mixed|DWC 06 2025|200|2025-07-16|1|2026-01-25|0
WCDSBM|Different type of wire cage|Container 02 2026|DWC032026|300|2026-03-31|0|2026-06-18|1
WCDTBL|Different type of wire cage|Container 02 2026|DWC032026|100|2026-03-31|0|2026-06-18|1
WCDTRE|Different type of wire cage|mixed|DWC 06 2025|100|2025-07-16|1|2026-01-25|0
WCDTWH|Different type of wire cage|mixed|DWC 06 2025|150|2025-07-16|1|2026-01-25|0
WCDTYE|Different type of wire cage|mixed|DWC 06 2025|100|2025-07-16|1|2026-01-25|0
WCFL180RO|Different type of wire cage|mixed|DWC 06 2025|196|2025-07-16|1|2026-01-25|0
WCFRBM|Hemp Supplier|Container 15|HEM112025|200|2025-12-01|1|2026-01-08|0
WCFWROBM|Different type of wire cage|mixed|DWC 06 2025|196|2025-07-16|1|2026-01-25|0
WCFWROCO|Different type of wire cage|mixed|DWC 06 2025|132|2025-07-16|1|2026-01-25|0
WCIRFS300BM|Different type of wire cage|mixed|DWC 06 2025|144|2025-07-16|1|2026-01-25|0
WCLNBM|Different type of wire cage|Container 13|DWC102025|300|2025-10-15|1|2025-12-04|0
WCLRBM|Different type of wire cage|mixed|DWC 06 2025|100|2025-07-16|1|2026-01-25|0
WCSC1BM|Different type of wire cage|Container 9|DWC 08 2025|300|2025-08-21|1||0
WCSCBM|Different type of wire cage|mixed|DWC 06 2025|288|2025-07-16|1|2026-01-25|0
WCSLBM|Different type of wire cage|mixed|DWC 06 2025|33|2025-07-16|1|2026-01-25|0
WCSN1BM|Different type of wire cage|mixed|DWC 06 2025|25|2025-07-16|1|2026-01-25|0
WCSPROBM|Different type of wire cage|mixed|DWC 06 2025|34|2025-07-16|1|2026-01-25|0
WCVCBM|Different type of wire cage|DE Container 03|DWC032025DE|300|2025-08-15|1||0
WCWDBM|Different type of wire cage|Container 9|DWC 08 2025|300|2025-08-21|1||0
WCWDRO|Different type of wire cage|Container 13|DWC102025|100|2025-10-15|1|2025-12-04|0
WCWODSBM|AM packing|Container 17|AMP122025|100|2025-12-19|0|2026-03-19|0
WCWODVBM|AM packing|Container 17|AMP122025|200|2025-12-19|0|2026-03-19|0
WLFS220BM|Assembling Lady 2|Container 7|AL2022025|200|2025-07-30|1|2025-07-13|0
WLWOFTWO|Assembling lady 1|Container 17|AL1222025|0|2026-01-26|1|2026-01-23|1
WLWOHTBM|Assembling lady 1|Container 17|AL1222025|96|2026-01-26|1|2026-01-23|1
WSAFT200BG|Assembling lady 1|Container 17|AL1222025|73|2026-01-26|1|2026-01-23|1
WSAT105YB|Assembling lady 1|Container 17|AL1222025|139|2026-01-28|1|2026-01-23|1
WSBWBC|Pipe lightning Supplier|Container 7|PLS042025|50|2025-08-20|1||0
WSCH135BM|Assembling lady 1|DE Container 03|AL1032025DE|200|2025-08-18|1||0
WSCH135OR|Assembling lady 1|Container 8|AL1052025|200|2025-08-21|1||0
WSCH135RE|Assembling lady 1|Container 17|AL1222025|60|2025-12-19|1|2026-01-23|0
WSCH135WH|Assembling lady 1|Container 08 2026|AL1072026|60|2026-07-23|0|2026-08-23|1
WSCH135YE|Assembling lady 1|Container 17|AL1222025|60|2025-12-19|1|2026-01-23|0
WSCWBF|BI Chandelier Supplier|Container 14|BCA032025-02DE|30|2025-09-09|1||0
WSDM240BC|Pipe lightning Supplier|Container 02 2026|PLS032026|0|2026-03-31|0|2026-05-15|1
WSDM240BM|Pipe lightning Supplier|Container 7|PLS042025|100|2025-08-20|1||0
WSFS1BMBM|Assembling Lady 2|Container 17|AL2112025|120|2025-12-01|1|2026-03-12|0
WSFS1BMYB|Assembling Lady 2|Container 7|AL2022025|600|2025-07-30|1|2025-07-13|0
WSFS2BMYB|Assembling Lady 2|Container 7|AL2022025|100|2025-07-30|1|2025-07-13|0
WSFSBA|Assembling lady 1|Container 01 2026|AL1032026|200|2026-03-10|0|2026-04-11|1
WSFSCH|Ceiling rose guy|Container 01 2026|CRG122025|0|2025-12-19|0|2026-01-30|0
WSFSCO|Ceiling rose guy|Container 01 2026|CRG122025|98|2025-12-19|0|2026-01-30|0
WSFSRO|Assembling lady 1|Container 05 2026|AL1062026-02|208|2026-07-06|0||1
WSHR135BM|Assembling lady 1|DE Container 03|AL1032025DE|100|2025-08-18|1||0
WSIWBM|Pipe lightning Supplier|Container 7|PLS042025|300|2025-08-20|1||0
WSIWCRBM|Pipe lightning Supplier|Container 9|PLS082025|100|2025-08-22|1||0
WSIWCRPI|Pipe lightning Supplier|Container 08 2026|PLS072026|40|2026-07-23|0||1
WSLR200BM|AM packing|Container 06 2026|AMP072026|200|2026-07-15|0||1
WSLS155CO|Assembling lady 1|Container 17|AL1222025|100|2025-12-19|1|2026-01-23|0
WSLS155SN|Assembling lady 1|Container 17|AL1222025|200|2025-12-19|1|2026-01-23|0
WSLS155YB|Assembling lady 1|Container 08 2026|AL1072026|800|2026-07-23|0|2026-08-23|1
WSNW170BM|Assembling lady 1|Container 01 2026|AL1032026|150|2026-03-10|0|2026-04-11|1
WSNW170CO|Ceiling rose guy|Container 9|CRG042025-01|200|2025-11-12|1||0
WSNW170SN|Assembling lady 1|DE Container 03|AL1032025DE|100|2025-08-18|1||0
WSNW170YB|Ceiling rose guy|Container 9|CRG042025-01|200|2025-11-12|1||0
WSNWBM|Brushed Curvy Supplier|DE Container 01 2026|BRC122025-DE|100|2025-12-17|0|2026-01-20|0
WSRH230YB|Assembling lady 1|Container 8|AL1052025|200|2025-08-21|1||0
WSSS70BM|Assembling lady 1|DE Container 03|AL1032025DE|200|2025-08-18|1||0
WSSS70CH|Assembling lady 1|DE Container 02 2026|AL1052026-DE|100|2026-05-22|0|2026-06-30|1
WSSS70CO|Assembling lady 1|DE Container 01 2026|AL1032026-DE|140|2026-03-18|0|2026-04-30|1
WSSS70GB|Assembling lady 1|DE Container 01 2026|AL1032026-DE|260|2026-03-18|0|2026-04-30|1
WSSS70SN|Assembling lady 1|Container 04 2026|AL1052026|200|2026-06-01|0|2026-07-16|1
WSSS70YB|Assembling lady 1|DE Container 03|AL1032025DE|200|2025-08-18|1||0
WSST70BM|Assembling lady 1|Container 8|AL1052025|100|2025-08-21|1||0
WSST70CO|Assembling lady 1|Container 17|AL1222025|100|2025-12-19|1|2026-01-23|0
WSST70FG|Assembling lady 1|Container 13|AL1102025-02|100|2025-10-24|1|2025-12-03|0
WSST70GB|Assembling lady 1|Container 13|AL1102025-02|100|2025-10-24|1|2025-12-03|0
WSTR135BM|Assembling lady 1|Container 05 2026|AL1062026-02|100|2026-07-06|0||1
WSWH135BM|Assembling lady 1|mixed|AL1072025|200|2025-07-29|1||0
WSWR1PFTBM|Assembling lady 1|Container 13|AL1102025-02|100|2025-10-24|1|2025-12-03|0
WSWS1PHTBM|Assembling lady 1|Container 01 2026|AL1032026|34|2026-03-10|0|2026-04-11|1
WSWTBM|Pipe lightning Supplier|Container 9|PLS082025|50|2025-08-22|1||0
